Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RaceName,Year,IsOutlierLap
LEC,102.189,9.0,1.0,27.245,30.805,44.139,272.0,266.0,254.0,315.0,False,MEDIUM,9.0,True,Ferrari,1,6.0,True,China,2024,False
LEC,102.324,10.0,1.0,27.238,31.145,43.941,274.0,266.0,260.0,328.0,False,MEDIUM,10.0,True,Ferrari,1,6.0,True,China,2024,False
LEC,102.128,11.0,1.0,27.066,31.372,43.69,272.0,265.0,260.0,329.0,False,MEDIUM,11.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,101.939,12.0,1.0,27.165,30.859,43.915,269.0,261.0,255.0,305.0,False,MEDIUM,12.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,102.079,13.0,1.0,27.348,30.754,43.977,271.0,263.0,255.0,308.0,False,MEDIUM,13.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,101.812,14.0,1.0,27.246,30.685,43.881,271.0,263.0,255.0,309.0,False,MEDIUM,14.0,True,Ferrari,1,2.0,True,China,2024,False
LEC,101.864,15.0,1.0,27.212,30.784,43.868,271.0,265.0,255.0,310.0,False,MEDIUM,15.0,True,Ferrari,1,2.0,True,China,2024,False
LEC,102.729,16.0,1.0,27.237,31.529,43.963,273.0,266.0,254.0,310.0,False,MEDIUM,16.0,True,Ferrari,1,3.0,True,China,2024,False
LEC,101.979,17.0,1.0,27.306,30.845,43.828,273.0,265.0,255.0,309.0,False,MEDIUM,17.0,True,Ferrari,1,3.0,True,China,2024,False
LEC,102.114,18.0,1.0,27.442,30.799,43.873,272.0,265.0,256.0,309.0,False,MEDIUM,18.0,True,Ferrari,1,3.0,True,China,2024,False
LEC,101.982,19.0,1.0,27.275,30.764,43.943,273.0,265.0,256.0,308.0,False,MEDIUM,19.0,True,Ferrari,1,3.0,True,China,2024,False
LEC,99.525,32.0,2.0,26.515,29.931,43.079,277.0,267.0,257.0,309.0,True,HARD,11.0,True,Ferrari,1,3.0,True,China,2024,False
LEC,99.384,33.0,2.0,26.529,29.829,43.026,275.0,268.0,257.0,309.0,True,HARD,12.0,True,Ferrari,1,3.0,True,China,2024,False
LEC,99.561,34.0,2.0,26.526,29.914,43.121,276.0,268.0,257.0,310.0,False,HARD,13.0,True,Ferrari,1,3.0,True,China,2024,False
LEC,99.707,35.0,2.0,26.68,29.951,43.076,275.0,269.0,257.0,309.0,False,HARD,14.0,True,Ferrari,1,3.0,True,China,2024,False
LEC,99.775,36.0,2.0,26.525,30.025,43.225,275.0,266.0,258.0,308.0,False,HARD,15.0,True,Ferrari,1,3.0,True,China,2024,False
LEC,100.04,37.0,2.0,26.585,30.103,43.352,273.0,265.0,259.0,309.0,False,HARD,16.0,True,Ferrari,1,3.0,True,China,2024,False
LEC,100.058,38.0,2.0,26.762,30.046,43.25,272.0,264.0,258.0,307.0,False,HARD,17.0,True,Ferrari,1,3.0,True,China,2024,False
LEC,100.789,39.0,2.0,26.666,30.922,43.201,273.0,265.0,264.0,324.0,False,HARD,18.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,99.731,40.0,2.0,26.506,30.181,43.044,271.0,266.0,263.0,325.0,False,HARD,19.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,99.625,41.0,2.0,26.415,30.217,42.993,275.0,269.0,265.0,327.0,False,HARD,20.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,99.906,42.0,2.0,26.532,30.169,43.205,277.0,269.0,259.0,311.0,False,HARD,21.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,99.908,43.0,2.0,26.691,29.998,43.219,276.0,269.0,258.0,310.0,False,HARD,22.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,99.841,44.0,2.0,26.662,30.01,43.169,275.0,268.0,258.0,310.0,False,HARD,23.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,100.025,45.0,2.0,26.729,30.136,43.16,277.0,268.0,258.0,311.0,False,HARD,24.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,100.224,46.0,2.0,26.857,30.073,43.294,278.0,268.0,258.0,310.0,False,HARD,25.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,100.316,47.0,2.0,26.713,30.036,43.567,276.0,269.0,258.0,310.0,False,HARD,26.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,100.158,48.0,2.0,26.759,30.021,43.378,276.0,268.0,259.0,309.0,False,HARD,27.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,100.423,49.0,2.0,26.786,30.17,43.467,276.0,269.0,258.0,308.0,False,HARD,28.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,100.337,50.0,2.0,26.803,30.307,43.227,276.0,268.0,259.0,308.0,False,HARD,29.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,100.205,51.0,2.0,26.813,30.091,43.301,276.0,269.0,259.0,309.0,False,HARD,30.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,100.453,52.0,2.0,26.834,30.289,43.33,276.0,268.0,259.0,309.0,False,HARD,31.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,100.366,53.0,2.0,26.81,30.117,43.439,275.0,269.0,259.0,309.0,False,HARD,32.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,100.171,54.0,2.0,26.82,30.075,43.276,275.0,270.0,260.0,310.0,False,HARD,33.0,True,Ferrari,1,4.0,True,China,2024,False
LEC,100.882,55.0,2.0,27.018,30.42,43.444,276.0,269.0,259.0,309.0,False,HARD,34.0,True,Ferrari,1,4.0,True,China,2024,True
LEC,100.568,56.0,2.0,26.873,30.305,43.39,276.0,270.0,260.0,308.0,False,HARD,35.0,True,Ferrari,1,4.0,True,China,2024,False
STR,102.326,2.0,1.0,27.41,30.922,43.994,279.0,270.0,259.0,335.0,True,SOFT,2.0,True,Aston Martin,1,9.0,True,China,2024,False
STR,102.305,3.0,1.0,27.167,31.063,44.075,275.0,268.0,254.0,331.0,True,SOFT,3.0,True,Aston Martin,1,9.0,True,China,2024,False
STR,102.556,4.0,1.0,27.311,30.88,44.365,268.0,263.0,253.0,308.0,False,SOFT,4.0,True,Aston Martin,1,9.0,True,China,2024,False
STR,102.984,5.0,1.0,27.387,31.215,44.382,271.0,266.0,253.0,310.0,False,SOFT,5.0,True,Aston Martin,1,9.0,True,China,2024,False
STR,103.277,6.0,1.0,27.427,31.431,44.419,270.0,265.0,254.0,311.0,False,SOFT,6.0,True,Aston Martin,1,9.0,True,China,2024,False
STR,103.261,7.0,1.0,27.39,31.28,44.591,270.0,265.0,253.0,311.0,False,SOFT,7.0,True,Aston Martin,1,9.0,True,China,2024,False
STR,103.068,8.0,1.0,27.53,31.045,44.493,269.0,264.0,253.0,310.0,False,SOFT,8.0,True,Aston Martin,1,9.0,True,China,2024,False
STR,107.714,9.0,1.0,27.394,31.116,49.204,269.0,264.0,258.0,311.0,False,SOFT,9.0,True,Aston Martin,1,9.0,False,China,2024,True
STR,119.726,10.0,2.0,46.238,29.942,43.546,272.0,264.0,254.0,305.0,False,MEDIUM,1.0,True,Aston Martin,1,13.0,False,China,2024,True
STR,101.281,11.0,2.0,26.844,30.546,43.891,269.0,266.0,254.0,309.0,True,MEDIUM,2.0,True,Aston Martin,1,13.0,True,China,2024,False
STR,102.009,12.0,2.0,27.174,30.902,43.933,270.0,265.0,255.0,312.0,False,MEDIUM,3.0,True,Aston Martin,1,11.0,True,China,2024,False
STR,101.472,13.0,2.0,27.017,30.645,43.81,271.0,267.0,255.0,312.0,False,MEDIUM,4.0,True,Aston Martin,1,11.0,True,China,2024,False
STR,101.825,14.0,2.0,27.231,30.723,43.871,271.0,267.0,261.0,314.0,False,MEDIUM,5.0,True,Aston Martin,1,11.0,True,China,2024,False
STR,101.47,15.0,2.0,26.966,30.661,43.843,282.0,269.0,255.0,312.0,False,MEDIUM,6.0,True,Aston Martin,1,9.0,True,China,2024,False
STR,101.816,16.0,2.0,27.068,30.698,44.05,273.0,267.0,254.0,309.0,False,MEDIUM,7.0,True,Aston Martin,1,9.0,True,China,2024,False
STR,101.721,17.0,2.0,27.139,30.61,43.972,273.0,267.0,255.0,310.0,False,MEDIUM,8.0,True,Aston Martin,1,8.0,True,China,2024,False
STR,102.436,18.0,2.0,27.2,30.649,44.587,272.0,267.0,261.0,310.0,False,MEDIUM,9.0,True,Aston Martin,1,8.0,True,China,2024,False
STR,102.334,19.0,2.0,27.278,30.872,44.184,272.0,267.0,256.0,311.0,False,MEDIUM,10.0,True,Aston Martin,1,8.0,True,China,2024,False
STR,101.485,32.0,4.0,26.753,30.615,44.117,277.0,267.0,258.0,315.0,False,MEDIUM,6.0,True,Aston Martin,1,18.0,True,China,2024,False
STR,102.201,33.0,4.0,27.202,31.065,43.934,280.0,254.0,266.0,347.0,False,MEDIUM,7.0,True,Aston Martin,1,17.0,True,China,2024,False
STR,102.969,34.0,4.0,26.884,31.447,44.638,284.0,263.0,252.0,327.0,False,MEDIUM,8.0,True,Aston Martin,1,16.0,True,China,2024,False
STR,105.678,35.0,4.0,27.105,30.394,48.179,271.0,270.0,258.0,312.0,False,MEDIUM,9.0,True,Aston Martin,1,17.0,False,China,2024,False
STR,130.576,36.0,5.0,57.589,29.668,43.319,276.0,268.0,257.0,306.0,False,HARD,6.0,False,Aston Martin,1,17.0,False,China,2024,True
STR,99.444,37.0,5.0,26.455,29.661,43.328,272.0,270.0,259.0,307.0,True,HARD,7.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,99.449,38.0,5.0,26.429,29.774,43.246,274.0,270.0,258.0,308.0,False,HARD,8.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,99.639,39.0,5.0,26.526,29.821,43.292,275.0,270.0,258.0,309.0,False,HARD,9.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,99.905,40.0,5.0,26.628,29.862,43.415,275.0,270.0,259.0,308.0,False,HARD,10.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,100.145,41.0,5.0,26.689,29.901,43.555,276.0,270.0,259.0,309.0,False,HARD,11.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,99.953,42.0,5.0,26.73,29.815,43.408,276.0,271.0,260.0,308.0,False,HARD,12.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,100.351,43.0,5.0,26.86,29.975,43.516,275.0,270.0,258.0,308.0,False,HARD,13.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,100.358,44.0,5.0,26.68,30.244,43.434,276.0,271.0,258.0,308.0,False,HARD,14.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,100.291,45.0,5.0,26.755,29.97,43.566,276.0,270.0,258.0,308.0,False,HARD,15.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,100.736,46.0,5.0,26.878,30.22,43.638,276.0,270.0,258.0,308.0,False,HARD,16.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,100.654,47.0,5.0,26.949,30.092,43.613,276.0,271.0,259.0,307.0,False,HARD,17.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,100.297,48.0,5.0,26.82,29.87,43.607,277.0,271.0,259.0,307.0,False,HARD,18.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,100.569,49.0,5.0,26.939,30.123,43.507,276.0,269.0,258.0,308.0,False,HARD,19.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,100.588,50.0,5.0,26.844,30.102,43.642,276.0,270.0,258.0,308.0,False,HARD,20.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,100.717,51.0,5.0,26.863,30.222,43.632,276.0,269.0,259.0,309.0,False,HARD,21.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,100.988,52.0,5.0,26.919,30.163,43.906,277.0,270.0,258.0,310.0,False,HARD,22.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,101.402,53.0,5.0,26.979,30.402,44.021,277.0,271.0,259.0,312.0,False,HARD,23.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,101.571,54.0,5.0,27.031,30.479,44.061,277.0,272.0,258.0,312.0,False,HARD,24.0,False,Aston Martin,1,17.0,True,China,2024,False
STR,101.143,55.0,5.0,26.788,30.766,43.589,278.0,271.0,260.0,332.0,False,HARD,25.0,False,Aston Martin,1,16.0,True,China,2024,False
STR,101.502,56.0,5.0,27.058,30.33,44.114,273.0,270.0,259.0,308.0,False,HARD,26.0,False,Aston Martin,1,16.0,True,China,2024,False
SAR,104.088,2.0,1.0,27.8,31.52,44.768,269.0,270.0,262.0,334.0,True,SOFT,2.0,True,Williams,1,20.0,True,China,2024,False
SAR,103.644,3.0,1.0,27.39,31.729,44.525,266.0,267.0,259.0,335.0,True,SOFT,3.0,True,Williams,1,20.0,True,China,2024,False
SAR,104.226,4.0,1.0,27.493,31.44,45.293,266.0,264.0,237.0,335.0,False,SOFT,4.0,True,Williams,1,20.0,True,China,2024,False
SAR,103.516,5.0,1.0,27.567,31.36,44.589,267.0,265.0,259.0,332.0,True,SOFT,5.0,True,Williams,1,20.0,True,China,2024,False
SAR,103.726,6.0,1.0,27.432,31.588,44.706,266.0,267.0,261.0,335.0,False,SOFT,6.0,True,Williams,1,20.0,True,China,2024,False
SAR,104.084,7.0,1.0,27.722,31.576,44.786,266.0,267.0,261.0,333.0,False,SOFT,7.0,True,Williams,1,20.0,True,China,2024,False
SAR,104.213,8.0,1.0,27.352,32.263,44.598,274.0,266.0,260.0,332.0,False,SOFT,8.0,True,Williams,1,18.0,True,China,2024,False
SAR,103.236,9.0,1.0,27.431,31.304,44.501,265.0,264.0,255.0,313.0,True,SOFT,9.0,True,Williams,1,16.0,True,China,2024,False
SAR,103.684,10.0,1.0,27.691,31.54,44.453,264.0,264.0,255.0,311.0,False,SOFT,10.0,True,Williams,1,12.0,True,China,2024,False
SAR,103.575,11.0,1.0,27.649,31.394,44.532,266.0,265.0,255.0,313.0,False,SOFT,11.0,True,Williams,1,12.0,True,China,2024,False
SAR,109.069,12.0,1.0,27.64,31.416,50.013,267.0,264.0,258.0,312.0,False,SOFT,12.0,True,Williams,1,12.0,False,China,2024,True
SAR,120.228,13.0,2.0,46.327,30.261,43.64,273.0,265.0,255.0,310.0,False,MEDIUM,1.0,True,Williams,1,19.0,False,China,2024,True
SAR,101.0,14.0,2.0,26.901,30.37,43.729,268.0,266.0,256.0,312.0,True,MEDIUM,2.0,True,Williams,1,19.0,True,China,2024,False
SAR,101.741,15.0,2.0,27.173,30.505,44.063,266.0,267.0,257.0,313.0,False,MEDIUM,3.0,True,Williams,1,19.0,True,China,2024,False
SAR,102.441,16.0,2.0,27.198,30.859,44.384,268.0,266.0,256.0,311.0,False,MEDIUM,4.0,True,Williams,1,19.0,True,China,2024,False
SAR,102.275,17.0,2.0,27.182,30.848,44.245,266.0,266.0,257.0,312.0,False,MEDIUM,5.0,True,Williams,1,19.0,True,China,2024,False
SAR,102.301,18.0,2.0,27.271,30.902,44.128,267.0,265.0,257.0,313.0,False,MEDIUM,6.0,True,Williams,1,18.0,True,China,2024,False
SAR,102.59,19.0,2.0,27.32,31.02,44.25,269.0,267.0,261.0,329.0,False,MEDIUM,7.0,True,Williams,1,18.0,True,China,2024,False
SAR,102.185,32.0,3.0,27.148,30.66,44.377,271.0,271.0,259.0,316.0,False,HARD,8.0,True,Williams,1,14.0,True,China,2024,False
SAR,102.482,33.0,3.0,27.223,31.129,44.13,275.0,273.0,257.0,326.0,False,HARD,9.0,True,Williams,1,13.0,True,China,2024,False
SAR,101.233,34.0,3.0,26.959,30.474,43.8,268.0,267.0,258.0,312.0,False,HARD,10.0,True,Williams,1,13.0,True,China,2024,True
SAR,101.096,35.0,3.0,26.992,30.265,43.839,270.0,269.0,256.0,311.0,False,HARD,11.0,True,Williams,1,13.0,True,China,2024,True
SAR,101.518,36.0,3.0,27.089,30.463,43.966,270.0,267.0,258.0,311.0,False,HARD,12.0,True,Williams,1,13.0,True,China,2024,False
SAR,102.43,37.0,3.0,27.063,31.427,43.94,268.0,269.0,261.0,313.0,False,HARD,13.0,True,Williams,1,14.0,True,China,2024,False
SAR,102.347,38.0,3.0,26.947,30.638,44.762,270.0,268.0,263.0,313.0,False,HARD,14.0,True,Williams,1,14.0,True,China,2024,False
SAR,102.346,39.0,3.0,27.547,30.873,43.926,271.0,268.0,257.0,314.0,False,HARD,15.0,True,Williams,1,14.0,True,China,2024,False
SAR,102.428,40.0,3.0,27.325,31.068,44.035,273.0,268.0,257.0,312.0,False,HARD,16.0,True,Williams,1,13.0,True,China,2024,False
SAR,101.943,41.0,3.0,27.158,30.585,44.2,274.0,267.0,256.0,308.0,False,HARD,17.0,True,Williams,1,13.0,True,China,2024,False
SAR,101.894,42.0,3.0,27.105,30.627,44.162,274.0,267.0,257.0,307.0,False,HARD,18.0,True,Williams,1,13.0,True,China,2024,False
SAR,103.096,43.0,3.0,27.347,31.474,44.275,274.0,268.0,257.0,312.0,False,HARD,19.0,True,Williams,1,14.0,True,China,2024,False
SAR,102.394,44.0,3.0,27.409,30.906,44.079,270.0,267.0,259.0,310.0,False,HARD,20.0,True,Williams,1,14.0,True,China,2024,False
SAR,101.914,45.0,3.0,27.239,30.772,43.903,272.0,267.0,259.0,311.0,False,HARD,21.0,True,Williams,1,14.0,True,China,2024,False
SAR,102.396,46.0,3.0,27.451,30.876,44.069,268.0,267.0,259.0,309.0,False,HARD,22.0,True,Williams,1,14.0,True,China,2024,False
SAR,101.914,47.0,3.0,27.21,30.559,44.145,271.0,268.0,257.0,309.0,False,HARD,23.0,True,Williams,1,14.0,True,China,2024,False
SAR,102.767,48.0,3.0,27.15,30.976,44.641,270.0,268.0,263.0,308.0,False,HARD,24.0,True,Williams,1,15.0,True,China,2024,False
SAR,102.743,49.0,3.0,27.378,30.77,44.595,272.0,268.0,258.0,309.0,False,HARD,25.0,True,Williams,1,16.0,True,China,2024,False
SAR,102.645,50.0,3.0,27.397,30.973,44.275,273.0,267.0,257.0,311.0,False,HARD,26.0,True,Williams,1,16.0,True,China,2024,False
SAR,102.32,51.0,3.0,27.225,30.837,44.258,275.0,268.0,257.0,308.0,False,HARD,27.0,True,Williams,1,16.0,True,China,2024,False
SAR,102.55,52.0,3.0,27.375,30.95,44.225,276.0,267.0,257.0,308.0,False,HARD,28.0,True,Williams,1,16.0,True,China,2024,False
SAR,102.274,53.0,3.0,27.195,30.672,44.407,276.0,269.0,256.0,310.0,False,HARD,29.0,True,Williams,1,16.0,True,China,2024,False
SAR,102.402,54.0,3.0,27.381,30.698,44.323,275.0,269.0,256.0,310.0,False,HARD,30.0,True,Williams,1,16.0,True,China,2024,False
SAR,102.913,55.0,3.0,27.293,30.757,44.863,273.0,269.0,261.0,309.0,False,HARD,31.0,True,Williams,1,17.0,True,China,2024,False
SAR,103.148,56.0,3.0,27.73,30.879,44.539,278.0,269.0,258.0,312.0,False,HARD,32.0,True,Williams,1,17.0,True,China,2024,False
MAG,103.907,2.0,1.0,27.241,31.669,44.997,280.0,267.0,256.0,344.0,True,HARD,2.0,True,Haas F1 Team,1,17.0,True,China,2024,False
MAG,103.179,3.0,1.0,27.319,31.608,44.252,273.0,265.0,260.0,335.0,True,HARD,3.0,True,Haas F1 Team,1,17.0,True,China,2024,False
MAG,104.116,4.0,1.0,27.237,31.903,44.976,274.0,268.0,252.0,341.0,False,HARD,4.0,True,Haas F1 Team,1,18.0,True,China,2024,False
MAG,103.797,5.0,1.0,27.387,31.712,44.698,279.0,267.0,258.0,337.0,False,HARD,5.0,True,Haas F1 Team,1,18.0,True,China,2024,False
MAG,103.899,6.0,1.0,27.51,31.597,44.792,270.0,263.0,253.0,313.0,False,HARD,6.0,True,Haas F1 Team,1,18.0,True,China,2024,False
MAG,103.93,7.0,1.0,27.684,31.345,44.901,275.0,267.0,253.0,318.0,False,HARD,7.0,True,Haas F1 Team,1,18.0,True,China,2024,False
MAG,104.239,8.0,1.0,27.632,31.516,45.091,271.0,264.0,252.0,314.0,False,HARD,8.0,True,Haas F1 Team,1,17.0,True,China,2024,False
MAG,103.461,9.0,1.0,27.564,31.255,44.642,272.0,264.0,253.0,313.0,False,HARD,9.0,True,Haas F1 Team,1,15.0,True,China,2024,False
MAG,103.28,10.0,1.0,27.469,31.262,44.549,271.0,262.0,253.0,309.0,False,HARD,10.0,True,Haas F1 Team,1,11.0,True,China,2024,False
MAG,103.549,11.0,1.0,27.633,31.297,44.619,273.0,265.0,253.0,311.0,False,HARD,11.0,True,Haas F1 Team,1,10.0,True,China,2024,False
MAG,103.665,12.0,1.0,27.69,31.478,44.497,273.0,263.0,254.0,311.0,False,HARD,12.0,True,Haas F1 Team,1,8.0,True,China,2024,False
MAG,104.59,13.0,1.0,27.71,31.398,45.482,274.0,265.0,257.0,313.0,False,HARD,13.0,True,Haas F1 Team,1,10.0,True,China,2024,False
MAG,103.959,14.0,1.0,27.722,31.549,44.688,273.0,264.0,254.0,313.0,False,HARD,14.0,True,Haas F1 Team,1,10.0,True,China,2024,False
MAG,104.466,15.0,1.0,27.668,32.043,44.755,274.0,267.0,254.0,317.0,False,HARD,15.0,True,Haas F1 Team,1,10.0,True,China,2024,False
MAG,103.648,16.0,1.0,27.578,31.324,44.746,276.0,265.0,252.0,312.0,False,HARD,16.0,True,Haas F1 Team,1,10.0,True,China,2024,False
MAG,110.262,17.0,1.0,28.315,31.644,50.303,274.0,265.0,258.0,313.0,False,HARD,17.0,True,Haas F1 Team,1,14.0,False,China,2024,True
MAG,120.904,18.0,2.0,46.451,30.449,44.004,275.0,265.0,255.0,310.0,False,HARD,1.0,True,Haas F1 Team,1,20.0,False,China,2024,False
MAG,101.106,19.0,2.0,26.677,30.429,44.0,272.0,265.0,255.0,310.0,True,HARD,2.0,True,Haas F1 Team,1,20.0,True,China,2024,False
MAG,101.74,32.0,3.0,26.956,30.822,43.962,278.0,270.0,258.0,323.0,False,MEDIUM,5.0,True,Haas F1 Team,1,17.0,True,China,2024,False
MAG,102.473,33.0,3.0,26.986,31.42,44.067,280.0,270.0,263.0,340.0,False,MEDIUM,6.0,True,Haas F1 Team,1,16.0,True,China,2024,False
MAG,103.518,34.0,3.0,27.045,31.548,44.925,275.0,266.0,256.0,333.0,False,MEDIUM,7.0,True,Haas F1 Team,1,17.0,True,China,2024,True
MAG,102.616,35.0,3.0,27.264,31.172,44.18,275.0,265.0,256.0,310.0,False,MEDIUM,8.0,True,Haas F1 Team,1,16.0,True,China,2024,False
MAG,101.298,36.0,3.0,27.032,30.486,43.78,276.0,267.0,256.0,314.0,False,MEDIUM,9.0,True,Haas F1 Team,1,16.0,True,China,2024,False
MAG,101.42,37.0,3.0,26.956,30.633,43.831,275.0,267.0,255.0,312.0,False,MEDIUM,10.0,True,Haas F1 Team,1,16.0,True,China,2024,False
MAG,101.36,38.0,3.0,26.932,30.575,43.853,275.0,266.0,257.0,312.0,False,MEDIUM,11.0,True,Haas F1 Team,1,15.0,True,China,2024,False
MAG,101.28,39.0,3.0,27.03,30.525,43.725,277.0,269.0,257.0,316.0,False,MEDIUM,12.0,True,Haas F1 Team,1,15.0,True,China,2024,False
MAG,101.754,40.0,3.0,27.248,30.665,43.841,277.0,270.0,262.0,315.0,False,MEDIUM,13.0,True,Haas F1 Team,1,14.0,True,China,2024,False
MAG,101.84,41.0,3.0,26.974,30.872,43.994,277.0,269.0,263.0,314.0,False,MEDIUM,14.0,True,Haas F1 Team,1,14.0,True,China,2024,False
MAG,101.513,42.0,3.0,26.817,30.762,43.934,277.0,269.0,262.0,332.0,False,MEDIUM,15.0,True,Haas F1 Team,1,14.0,True,China,2024,False
MAG,101.245,43.0,3.0,26.925,30.446,43.874,281.0,267.0,257.0,307.0,False,MEDIUM,16.0,True,Haas F1 Team,1,13.0,True,China,2024,False
MAG,101.324,44.0,3.0,27.049,30.465,43.81,274.0,266.0,258.0,308.0,False,MEDIUM,17.0,True,Haas F1 Team,1,13.0,True,China,2024,False
MAG,101.077,45.0,3.0,27.024,30.428,43.625,276.0,268.0,258.0,311.0,True,MEDIUM,18.0,True,Haas F1 Team,1,13.0,True,China,2024,False
MAG,101.498,46.0,3.0,27.187,30.551,43.76,277.0,268.0,258.0,310.0,False,MEDIUM,19.0,True,Haas F1 Team,1,13.0,True,China,2024,False
MAG,101.366,47.0,3.0,27.055,30.365,43.946,276.0,268.0,259.0,310.0,False,MEDIUM,20.0,True,Haas F1 Team,1,13.0,True,China,2024,False
MAG,101.603,48.0,3.0,27.113,30.515,43.975,276.0,266.0,258.0,309.0,False,MEDIUM,21.0,True,Haas F1 Team,1,13.0,True,China,2024,False
MAG,101.355,49.0,3.0,27.034,30.53,43.791,277.0,268.0,258.0,310.0,False,MEDIUM,22.0,True,Haas F1 Team,1,13.0,True,China,2024,False
MAG,101.376,50.0,3.0,27.023,30.589,43.764,277.0,269.0,258.0,311.0,False,MEDIUM,23.0,True,Haas F1 Team,1,13.0,True,China,2024,False
MAG,101.879,51.0,3.0,27.093,30.799,43.987,276.0,267.0,257.0,310.0,False,MEDIUM,24.0,True,Haas F1 Team,1,13.0,True,China,2024,False
MAG,102.059,52.0,3.0,27.171,30.844,44.044,276.0,268.0,257.0,310.0,False,MEDIUM,25.0,True,Haas F1 Team,1,13.0,True,China,2024,False
MAG,104.013,53.0,3.0,27.502,31.946,44.565,276.0,268.0,263.0,315.0,False,MEDIUM,26.0,True,Haas F1 Team,1,15.0,True,China,2024,True
MAG,102.863,54.0,3.0,27.279,31.376,44.208,277.0,270.0,258.0,315.0,False,MEDIUM,27.0,True,Haas F1 Team,1,15.0,True,China,2024,False
MAG,102.864,55.0,3.0,27.328,31.119,44.417,278.0,270.0,258.0,311.0,False,MEDIUM,28.0,True,Haas F1 Team,1,15.0,True,China,2024,False
MAG,102.87,56.0,3.0,27.454,31.186,44.23,278.0,269.0,258.0,311.0,False,MEDIUM,29.0,True,Haas F1 Team,1,15.0,True,China,2024,False
TSU,103.674,2.0,1.0,27.489,31.573,44.612,276.0,266.0,260.0,337.0,True,SOFT,2.0,True,RB,1,16.0,True,China,2024,False
TSU,103.136,3.0,1.0,27.279,31.38,44.477,272.0,264.0,261.0,334.0,True,SOFT,3.0,True,RB,1,16.0,True,China,2024,False
TSU,103.095,4.0,1.0,27.329,31.304,44.462,273.0,263.0,259.0,335.0,True,SOFT,4.0,True,RB,1,16.0,True,China,2024,False
TSU,103.657,5.0,1.0,27.539,31.589,44.529,271.0,263.0,255.0,334.0,False,SOFT,5.0,True,RB,1,16.0,True,China,2024,False
TSU,103.669,6.0,1.0,27.431,31.581,44.657,272.0,263.0,255.0,334.0,False,SOFT,6.0,True,RB,1,16.0,True,China,2024,False
TSU,103.951,7.0,1.0,27.667,31.349,44.935,271.0,264.0,253.0,318.0,False,SOFT,7.0,True,RB,1,16.0,True,China,2024,False
TSU,108.43,8.0,1.0,27.732,31.342,49.356,268.0,264.0,258.0,316.0,False,SOFT,8.0,True,RB,1,19.0,False,China,2024,True
TSU,119.845,9.0,2.0,46.224,30.167,43.454,268.0,266.0,254.0,312.0,False,MEDIUM,1.0,True,RB,1,19.0,False,China,2024,True
TSU,102.171,10.0,2.0,27.086,30.779,44.306,268.0,264.0,254.0,313.0,True,MEDIUM,2.0,True,RB,1,17.0,True,China,2024,False
TSU,101.593,11.0,2.0,27.019,30.593,43.981,267.0,266.0,254.0,313.0,True,MEDIUM,3.0,True,RB,1,17.0,True,China,2024,False
TSU,102.304,12.0,2.0,27.316,30.82,44.168,264.0,263.0,252.0,313.0,False,MEDIUM,4.0,True,RB,1,16.0,True,China,2024,False
TSU,103.531,13.0,2.0,27.814,31.534,44.183,275.0,262.0,253.0,330.0,False,MEDIUM,5.0,True,RB,1,16.0,True,China,2024,False
